gid,nse_raw,nse_now,nse_shuf,top1_raw,top1_now,amax_raw,amax_now,amax_shuf,frac_high_perc,gauge_name
34004,0.4801056385040283,0.49477463960647583,0.4979311227798462,-27.121362686157227,-41.48219299316406,76.4282,90.53781,93.53823,1.0,Wensum at Costessey Mill
34005,0.5686324238777161,0.8034719228744507,0.5850875377655029,-0.43074917793273926,0.37407416105270386,35.53592,3.8791122,26.74365,0.0,Tud at Costessey Park
34006,0.7734735608100891,0.8586953282356262,0.7637895345687866,0.2758561372756958,0.4249740242958069,-0.17188787,21.33147,9.548301,0.0,Waveney at Needham Mill
34007,0.7029913067817688,0.7916003465652466,0.6982338428497314,-1.1881742477416992,-0.7304339408874512,-36.99236,-32.78268,-39.47361,0.0,Dove at Oakley Park
34008,-0.8810106515884399,0.20040607452392578,-0.7757240533828735,-54.30582809448242,-29.576204299926758,97.06955,60.33941,86.55437,0.0,Ant at Honing Lock
34010,0.6168071031570435,0.6166147589683533,0.5891631841659546,0.24223637580871582,0.6265245676040649,2.5167613,24.002642,12.2744255,0.0,Waveney at Billingford Bridge
34011,-0.19437575340270996,0.528337836265564,-0.24034297466278076,-7.612458229064941,-7.493912696838379,89.82019,-0.009673834,88.45679,2.7,Wensum at Fakenham
34012,-1.3927695751190186,-0.2890903949737549,-1.2298362255096436,-37.321449279785156,-44.637062072753906,224.07382,161.4968,215.98175,10.48,Burn at Burnham Overy
35003,0.4836846590042114,0.5772800445556641,0.46367400884628296,-2.319650411605835,-1.7375860214233398,-65.64551,-61.89279,-66.11742,0.0,Alde at Farnham
35008,0.8175605535507202,0.9172306656837463,0.8187848329544067,-0.406491756439209,0.49288231134414673,-27.53527,-18.99724,-28.956186,0.0,Gipping at Stowmarket
36003,0.7489699125289917,0.8056843876838684,0.7378283739089966,0.25998419523239136,0.00898510217666626,-8.275393,-24.88736,-9.233242,0.0,Box at Polstead
