gid,nse_gauged,nse_ung_raw,nse_ung_now,chalk,gauge_name,pen_raw,pen_now
30012,0.7557295560836792,0.7609509825706482,0.7805572748184204,False,Stainfield Beck at Cream Poke Farm,-0.005221426486968994,-0.02482771873474121
30014,0.7501037120819092,0.7290824055671692,0.7779691815376282,False,Pointon Lode at Pointon,0.02102130651473999,-0.027865469455718994
31002,0.7052291631698608,0.3742843270301819,0.48568880558013916,False,Glen at Kates Br & King St Br,0.33094483613967896,0.21954035758972168
31006,-0.2769409418106079,-1.922537326812744,-2.253627061843872,False,Gwash at Belmesthorpe,1.645596385002136,1.9766861200332642
31010,0.7444839477539062,0.5986796617507935,0.6713483929634094,False,Chater at Fosters Bridge,0.1458042860031128,0.07313555479049683
31021,0.7824755907058716,0.7865327596664429,0.8392952680587769,False,Welland at Ashley,-0.004057168960571289,-0.05681967735290527
31023,0.6378710865974426,0.486157476902008,0.449036180973053,False,West Glen at Easton Wood,0.15171360969543463,0.18883490562438965
32003,0.7240424752235413,0.6984940767288208,0.7606992721557617,False,Harpers Brook at Old Mill Bridge,0.02554839849472046,-0.03665679693222046
32004,0.8115738034248352,0.7912139296531677,0.8642247915267944,False,Ise Brook at Harrowden,0.02035987377166748,-0.05265098810195923
32006,0.8484240174293518,0.7936093807220459,0.8023924827575684,False,Nene/Kislingbury at Upton Total,0.05481463670730591,0.04603153467178345
32008,0.8663110136985779,0.8598974943161011,0.9204238057136536,False,Nene/Kislingbury at Dodford,0.006413519382476807,-0.054112792015075684
33006,0.550249457359314,0.4147167801856994,0.5217338800430298,False,Wissey at Northwold Total,0.13553267717361456,0.02851557731628418
33007,0.7580540776252747,0.4768874049186706,0.6814940571784973,False,Nar at Marham,0.28116667270660406,0.07656002044677734
33012,0.7924656867980957,0.7521377801895142,0.7235327959060669,False,Kym at Meagre Farm,0.04032790660858154,0.06893289089202881
33013,0.3194342851638794,0.0180934071540832,0.4762251377105713,False,Sapiston at Rectory Bridge,0.3013408780097962,-0.1567908525466919
33014,0.7951651811599731,0.7560969591140747,0.7800382971763611,False,Lark at Temple,0.03906822204589844,0.01512688398361206
33018,0.8277930021286011,0.8346025943756104,0.8927790522575378,False,Tove at Cappenham Bridge,-0.006809592247009277,-0.06498605012893677
33019,0.7051686644554138,0.6091691255569458,0.7880716323852539,False,Thet at Melford Bridge,0.09599953889846802,-0.08290296792984009
33021,0.7079434394836426,0.6107228398323059,0.738431453704834,True,Rhee at Burnt Mill,0.09722059965133667,-0.030488014221191406
33022,0.8441079258918762,0.832583487033844,0.8496516346931458,False,Ivel at Blunham,0.011524438858032227,-0.005543708801269531
33023,0.2421978712081909,-2.2195611000061035,-3.251098155975342,False,Lea Brook at Beck Bridge,2.4617589712142944,3.4932960271835327
33024,0.609374463558197,0.4189236760139465,0.600426971912384,False,Cam at Dernford,0.19045078754425054,0.008947491645812988
33026,0.7915940284729004,0.767188310623169,0.8896535634994507,False,Bedford Ouse at Offord,0.024405717849731445,-0.09805953502655029
33028,0.7836199402809143,0.3955049514770508,0.7313581705093384,False,Flit at Shefford,0.3881149888038635,0.05226176977157593
33029,0.7686913013458252,0.6786121129989624,0.6921277046203613,True,Stringside at Whitebridge,0.09007918834686279,0.07656359672546387
33031,0.6091389656066895,0.5861968994140625,0.7058837413787842,False,Broughton Brook at Broughton,0.022942066192626953,-0.09674477577209473
33032,0.2108997106552124,-0.7515387535095215,-0.8098107576370239,False,Heacham at Heacham,0.9624384641647339,1.0207104682922363
33033,0.687096118927002,0.698856770992279,0.7158633470535278,False,Hiz at Arlesey,-0.0117606520652771,-0.02876722812652588
33034,0.6903283596038818,0.6784708499908447,0.7220063209533691,False,Little Ouse at Abbey Heath,0.01185750961303711,-0.031677961349487305
33035,0.7788534164428711,0.7742369174957275,0.7161685228347778,False,Ely Ouse at Denver Complex,0.004616498947143555,0.06268489360809326
33039,0.7015807628631592,0.6385424137115479,0.674241840839386,False,Bedford Ouse at Roxton,0.06303834915161133,0.027338922023773193
33053,0.5626929998397827,-0.1054954528808593,-0.13862121105194092,False,Granta at Stapleford,0.668188452720642,0.7013142108917236
34002,0.7910326719284058,0.680522084236145,0.8684207201004028,False,Tas at Shotesham,0.11051058769226074,-0.07738804817199707
34003,0.4570844173431396,0.0551573634147644,0.5320092439651489,False,Bure at Ingworth,0.4019270539283752,-0.07492482662200933
34004,0.4801056385040283,0.2730498909950256,0.3021737337112427,False,Wensum at Costessey Mill,0.20705574750900274,0.17793190479278564
34005,0.5686324238777161,0.3342556357383728,0.7429730892181396,False,Tud at Costessey Park,0.23437678813934326,-0.17434066534042358
34006,0.7734735608100891,0.767951488494873,0.8619827628135681,False,Waveney at Needham Mill,0.0055220723152160645,-0.088509202003479
34007,0.7029913067817688,0.6826214790344238,0.8133739829063416,False,Dove at Oakley Park,0.02036982774734497,-0.11038267612457275
34008,-0.8810106515884399,-2.2337725162506104,-1.609090805053711,False,Ant at Honing Lock,1.3527618646621704,0.728080153465271
34010,0.6168071031570435,0.575508713722229,0.5109003782272339,False,Waveney at Billingford Bridge,0.04129838943481445,0.10590672492980957
34011,-0.1943757534027099,-1.2349200248718262,0.43425947427749634,False,Wensum at Fakenham,1.0405442714691162,-0.6286352276802063
34012,-1.3927695751190186,-8.038351058959961,-3.9910240173339844,False,Burn at Burnham Overy,6.645581483840942,2.598254442214966
35003,0.4836846590042114,0.4427803158760071,0.544833779335022,False,Alde at Farnham,0.040904343128204346,-0.06114912033081055
35008,0.8175605535507202,0.8176789879798889,0.9066076278686523,False,Gipping at Stowmarket,-0.00011843442916870117,-0.08904707431793213
36003,0.7489699125289917,0.6926265358924866,0.7726784944534302,False,Box at Polstead,0.05634337663650513,-0.023708581924438477
36006,0.6091916561126709,0.565807580947876,0.583350658416748,False,Stour at Langham,0.04338407516479492,0.02584099769592285
36009,0.7481012344360352,0.7084413170814514,0.7996640205383301,False,Brett at Cockfield,0.03965991735458374,-0.05156278610229492
36010,0.7253429889678955,0.7120170593261719,0.8406785130500793,False,Bumpstead Brook at Broad Green,0.013325929641723633,-0.11533552408218384
36011,0.7683448791503906,0.6992751359939575,0.8471269011497498,False,Stour Brook at Sturmer,0.0690697431564331,-0.07878202199935913
36012,0.5970938205718994,0.469496488571167,0.5324442386627197,False,Stour at Kedington,0.12759733200073242,0.06464958190917969
