gid,nse,kge,top1_nse,top1_bias_pct,q99_dist_bias_pct,coverage
28026,0.8542563915252686,0.7639349304384538,-0.09704780578613281,-27.54486846923828,-18.993144989013672,0.34109057723020764
28031,0.8187524080276489,0.7597446317949632,-2.3628969192504883,-36.05934524536133,-27.41581153869629,0.5185945699292722
28039,0.750977635383606,0.7086461540348858,-0.5831902027130127,-38.892574310302734,-21.925151824951172,0.5879534565366188
28040,0.8293701410293579,0.7779830226843982,-0.21535706520080566,-29.867237091064453,-16.949886322021484,0.46018708647045403
28043,0.8441546559333801,0.8000672596527414,-0.1378089189529419,-33.622886657714844,-20.70065689086914,0.39037189139858547
28046,0.8840317130088806,0.8358430728055013,-0.21311557292938232,-21.559494018554688,-17.300254821777344,0.5986767054528862
28048,0.7552757263183594,0.6224597193342795,-2.496370553970337,-48.87858581542969,-34.09074401855469,0.49874515172256445
28050,0.820639967918396,0.8203532822308203,-0.3586461544036865,-25.015295028686523,-12.177949905395508,0.6187150837988827
28052,0.8065796494483948,0.7499073978948135,-1.0524561405181885,-34.88832092285156,-22.134244918823242,0.8362642585551331
28067,0.862301230430603,0.778345848733509,-3.6221628189086914,-36.31013488769531,-33.1334342956543,0.6105407255304586
28080,0.8327590823173523,0.7539229379782869,-0.28755879402160645,-26.670169830322266,-16.289447784423828,0.6600501939310974
28082,0.905113697052002,0.8989808686489668,0.05186492204666138,-10.711919784545898,-0.35293102264404297,0.6967830253251198
28085,0.9107879996299744,0.8303699479874684,-0.2860705852508545,-23.810422897338867,-22.670692443847656,0.3730321697467488
29002,0.793397843837738,0.7704461011810526,-0.7711025476455688,-33.43239974975586,-4.050719738006592,0.4111339265343372
29003,0.8602085709571838,0.7992418623242487,-1.2839491367340088,-29.45241355895996,-13.21701431274414,0.324435318275154
29005,0.3629109263420105,0.19892838734394325,-20.347387313842773,-74.28643798828125,-67.0126953125,0.3951576062128826
30001,0.8874238133430481,0.8996624197306698,0.01678454875946045,-11.694181442260742,-7.162875175476074,0.6107688797627197
30004,0.7953491806983948,0.7231272222949323,-1.1843621730804443,-38.43344497680664,-26.304458618164062,0.5731234314396532
30005,0.8708152770996094,0.8393394030150814,-1.6273107528686523,-25.095420837402344,-15.156036376953125,0.621263974446726
30011,0.759407639503479,0.7176616647741898,-0.2470850944519043,-34.21971893310547,-16.658424377441406,0.5281770476842346
30012,0.7537291646003723,0.7338130303451302,-1.161052942276001,-41.47209930419922,-13.446879386901855,0.4449975111996018
